backbone,task,lam,avg_bit,seq,metric,value,uni2,uni3,uni4,ceil_bits,bit_saved,interp_lin,interp_log,vs_ceil_%,vs_interp_%,vs_interp_log_%,trivial
w2v2,er,0.02,3.8333,444444434434,ER_ERR,0.401289,0.5785656728444802,0.41498791297340853,0.40370668815471394,4,0.167,0.405587,0.405565,0.6,1.06,1.05,0
w2v2,er,0.05,3.75,444444434433,ER_ERR,0.400483,0.5785656728444802,0.41498791297340853,0.40370668815471394,4,0.25,0.406527,0.406498,0.8,1.49,1.48,0
w2v2,er,0.1,3.1667,344443332332,ER_ERR,0.410959,0.5785656728444802,0.41498791297340853,0.40370668815471394,4,0.833,0.413108,0.413086,-1.8,0.52,0.51,0
w2v2,er,0.2,3.0,334433333322,ER_ERR,0.409347,0.5785656728444802,0.41498791297340853,0.40370668815471394,3,0.0,0.414988,0.414988,1.36,1.36,1.36,0
w2v2,er,0.3,2.8333,334333323322,ER_ERR,0.430298,0.5785656728444802,0.41498791297340853,0.40370668815471394,3,0.167,0.442251,0.43862,-3.69,2.7,1.9,0
w2v2,er,0.5,2.5833,333333223222,ER_ERR,0.43191,0.5785656728444802,0.41498791297340853,0.40370668815471394,3,0.417,0.483145,0.476615,-4.08,10.6,9.38,0
w2v2,er,1.0,2.4167,333233222222,ER_ERR,0.442385,0.5785656728444802,0.41498791297340853,0.40370668815471394,3,0.583,0.510408,0.503756,-6.6,13.33,12.18,0
w2v2,er,5.0,2.0833,223222222222,ER_ERR,0.513296,0.5785656728444802,0.41498791297340853,0.40370668815471394,3,0.917,0.564934,0.562764,-23.69,9.14,8.79,0
wavlm,er,0.001,4.0,444444444444,ER_ERR,0.360193,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.0,0.360193,0.360193,0.0,0.0,0.0,1
wavlm,er,0.01,4.0,444444444444,ER_ERR,0.360193,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.0,0.360193,0.360193,0.0,0.0,0.0,1
wavlm,er,0.02,4.0,444444444444,ER_ERR,0.360193,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.0,0.360193,0.360193,0.0,0.0,0.0,1
wavlm,er,0.05,3.9167,444444444443,ER_ERR,0.36664,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.083,0.360731,0.360726,-1.79,-1.64,-1.64,0
wavlm,er,0.1,3.75,444444443343,ER_ERR,0.373086,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.25,0.361805,0.361794,-3.58,-3.12,-3.12,0
wavlm,er,0.2,3.4167,434444343332,ER_ERR,0.35133,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.583,0.363954,0.36394,2.46,3.47,3.46,0
wavlm,er,0.3,3.25,334443333333,ER_ERR,0.364222,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.75,0.365028,0.365017,-1.12,0.22,0.22,0
wavlm,er,0.5,3.0833,343433333332,ER_ERR,0.36664,0.6309427880741337,0.36663980660757456,0.36019339242546333,4,0.917,0.366103,0.366098,-1.79,-0.15,-0.15,0
wavlm,er,1.0,2.75,233333333322,ER_ERR,0.358582,0.6309427880741337,0.36663980660757456,0.36019339242546333,3,0.25,0.432716,0.41993,2.2,17.13,14.61,0
wavlm,er,5.0,2.0833,223222222222,ER_ERR,0.581789,0.6309427880741337,0.36663980660757456,0.36019339242546333,3,0.917,0.608918,0.603037,-58.68,4.46,3.52,0
wavlmL,er,0.001,3.75,444434444444443443443442,ER_ERR,0.336019,0.44802578565672846,0.3448831587429492,0.33279613215149073,4,0.25,0.335818,0.335778,-0.97,-0.06,-0.07,0
wavlmL,er,0.01,3.75,444433344444443444444442,ER_ERR,0.328767,0.44802578565672846,0.3448831587429492,0.33279613215149073,4,0.25,0.335818,0.335778,1.21,2.1,2.09,0
wavlmL,er,0.02,3.7083,444333344444443444444442,ER_ERR,0.331185,0.44802578565672846,0.3448831587429492,0.33279613215149073,4,0.292,0.336322,0.336277,0.48,1.53,1.51,0
wavlmL,er,0.05,3.4583,343433344333443343444442,ER_ERR,0.335214,0.44802578565672846,0.3448831587429492,0.33279613215149073,4,0.542,0.339343,0.33929,-0.73,1.22,1.2,0
wavlmL,er,0.1,3.0417,333332334333333333333442,ER_ERR,0.333602,0.44802578565672846,0.3448831587429492,0.33279613215149073,4,0.958,0.34438,0.344371,-0.24,3.13,3.13,0
wavlmL,er,0.2,2.875,233333233223333333433342,ER_ERR,0.330379,0.44802578565672846,0.3448831587429492,0.33279613215149073,3,0.125,0.357776,0.356349,4.21,7.66,7.29,0
wavlmL,er,0.3,2.6667,222332232323323333333342,ER_ERR,0.333602,0.44802578565672846,0.3448831587429492,0.33279613215149073,3,0.333,0.379264,0.376313,3.27,12.04,11.35,0
wavlmL,er,0.5,2.5417,232322232322423232333332,ER_ERR,0.346495,0.44802578565672846,0.3448831587429492,0.33279613215149073,3,0.458,0.392157,0.388824,-0.47,11.64,10.89,0
wavlmL,er,1.0,2.3333,222322222322323223322332,ER_ERR,0.352135,0.44802578565672846,0.3448831587429492,0.33279613215149073,3,0.667,0.413645,0.410607,-2.1,14.87,14.24,0
wavlmL,er,5.0,2.125,222222222222322222223322,ER_ERR,0.390814,0.44802578565672846,0.3448831587429492,0.33279613215149073,3,0.875,0.435133,0.43361,-13.32,10.19,9.87,0
