backbone,task,lam,avg_bit,seq,metric,value,uni2,uni3,uni4,ceil_bits,bit_saved,interp_lin,interp_log,vs_ceil_%,vs_interp_%,vs_interp_log_%,trivial
wavlmL,asr,0.001,3.9167,444444444444444444444442,WER,0.068101,0.2582463698719633,0.07588326020652451,0.06810345104770667,4,0.083,0.068752,0.06872,0.0,0.95,0.9,0
wavlmL,asr,0.01,3.875,344444444444444444444442,WER,0.068441,0.2582463698719633,0.07588326020652451,0.06810345104770667,4,0.125,0.069076,0.069031,-0.5,0.92,0.85,0
wavlmL,asr,0.02,3.625,333333344444444444444442,WER,0.069026,0.2582463698719633,0.07588326020652451,0.06810345104770667,4,0.375,0.071021,0.070923,-1.36,2.81,2.67,0
wavlmL,asr,0.036,3.375,333333333333443444444442,WER,0.069925,0.2582463698719633,0.07588326020652451,0.06810345104770667,4,0.625,0.072966,0.072867,-2.67,4.17,4.04,0
wavlmL,asr,0.05,3.1667,233333333333333334444442,WER,0.070341,0.2582463698719633,0.07588326020652451,0.06810345104770667,4,0.833,0.074587,0.074527,-3.28,5.69,5.62,0
wavlmL,asr,0.1,2.875,222233333333333333334342,WER,0.074831,0.2582463698719633,0.07588326020652451,0.06810345104770667,3,0.125,0.098679,0.088437,1.39,24.17,15.38,0
wavlmL,asr,0.2,2.6667,222223232233333333333342,WER,0.080148,0.2582463698719633,0.07588326020652451,0.06810345104770667,3,0.333,0.136671,0.114141,-5.62,41.36,29.78,0
wavlmL,asr,0.3,2.4167,222222222233233233333322,WER,0.096225,0.2582463698719633,0.07588326020652451,0.06810345104770667,3,0.583,0.182262,0.155029,-26.81,47.21,37.93,0
wavlmL,asr,0.5,2.2083,222222222223322222333222,WER,0.140918,0.2582463698719633,0.07588326020652451,0.06810345104770667,3,0.792,0.220254,0.200089,-85.7,36.02,29.57,0
wavlmL,asr,1.0,2.125,222222222222222222333222,WER,0.162096,0.2582463698719633,0.07588326020652451,0.06810345104770667,3,0.875,0.235451,0.221589,-113.61,31.16,26.85,0
wavlmL,asr,5.0,2.0,222222222222222222222222,WER,0.258246,0.2582463698719633,0.07588326020652451,0.06810345104770667,2,0.0,0.258246,0.258246,0.0,0.0,0.0,1
hubert,asv,0.001,4.0,444444444444,EER,0.067709,0.3172852598091198,0.07142099681866386,0.06770943796394488,4,0.0,0.067709,0.067709,0.0,0.0,0.0,1
hubert,asv,0.0052,3.6667,444444434333,EER,0.066278,0.3172852598091198,0.07142099681866386,0.06770943796394488,4,0.333,0.068947,0.068925,2.11,3.87,3.84,0
hubert,asv,0.01,3.4167,444443433332,EER,0.06755,0.3172852598091198,0.07142099681866386,0.06770943796394488,4,0.583,0.069875,0.06985,0.23,3.33,3.29,0
hubert,asv,0.02,3.1667,343443333332,EER,0.069247,0.3172852598091198,0.07142099681866386,0.06770943796394488,4,0.833,0.070802,0.070789,-2.27,2.2,2.18,0
hubert,asv,0.05,2.8333,343333333222,EER,0.075239,0.3172852598091198,0.07142099681866386,0.06770943796394488,3,0.167,0.112398,0.091572,-5.35,33.06,17.84,0
hubert,asv,0.1,2.75,333333333222,EER,0.07561,0.3172852598091198,0.07142099681866386,0.06770943796394488,3,0.25,0.132887,0.103689,-5.86,43.1,27.08,0
hubert,asv,0.2,2.5833,333333223222,EER,0.085313,0.3172852598091198,0.07142099681866386,0.06770943796394488,3,0.417,0.173864,0.132944,-19.45,50.93,35.83,0
hubert,asv,0.3,2.5,323333223222,EER,0.089608,0.3172852598091198,0.07142099681866386,0.06770943796394488,3,0.5,0.194353,0.150535,-25.46,53.89,40.47,0
hubert,asv,0.5,2.3333,322333222222,EER,0.108431,0.3172852598091198,0.07142099681866386,0.06770943796394488,3,0.667,0.235331,0.193008,-51.82,53.92,43.82,0
hubert,asv,1.0,2.1667,232232222222,EER,0.168346,0.3172852598091198,0.07142099681866386,0.06770943796394488,3,0.833,0.276308,0.247464,-135.71,39.07,31.97,0
hubert,asv,5.0,2.0,222222222222,EER,0.317285,0.3172852598091198,0.07142099681866386,0.06770943796394488,2,0.0,0.317285,0.317285,0.0,0.0,0.0,1
hubertL,asv,0.001,3.9167,444444444444444444444442,EER,0.078526,0.13939554612937433,0.07948038176033934,0.07836691410392363,4,0.083,0.07846,0.078459,-0.2,-0.08,-0.09,0
hubertL,asv,0.003,3.6667,444444344444344343334442,EER,0.078049,0.13939554612937433,0.07948038176033934,0.07836691410392363,4,0.333,0.078738,0.078736,0.41,0.88,0.87,0
hubertL,asv,0.0067,3.2917,343334343443333434333432,EER,0.079215,0.13939554612937433,0.07948038176033934,0.07836691410392363,4,0.708,0.079156,0.079154,-1.08,-0.08,-0.08,0
hubertL,asv,0.01,3.2083,343334333433334334333432,EER,0.079745,0.13939554612937433,0.07948038176033934,0.07836691410392363,4,0.792,0.079248,0.079247,-1.76,-0.63,-0.63,0
hubertL,asv,0.02,2.8333,333334333333333332223322,EER,0.082185,0.13939554612937433,0.07948038176033934,0.07836691410392363,3,0.167,0.089466,0.087282,-3.4,8.14,5.84,0
hubertL,asv,0.05,2.5417,323232333333233232223222,EER,0.08701,0.13939554612937433,0.07948038176033934,0.07836691410392363,3,0.458,0.106941,0.102823,-9.47,18.64,15.38,0
hubertL,asv,0.1,2.3333,323232233332322222222222,EER,0.094698,0.13939554612937433,0.07948038176033934,0.07836691410392363,3,0.667,0.119424,0.11559,-19.15,20.7,18.07,0
hubertL,asv,0.2,2.2083,322232232332222222222222,EER,0.103181,0.13939554612937433,0.07948038176033934,0.07836691410392363,3,0.792,0.126913,0.123999,-29.82,18.7,16.79,0
hubertL,asv,0.3,2.1667,322222232332222222222222,EER,0.106469,0.13939554612937433,0.07948038176033934,0.07836691410392363,3,0.833,0.12941,0.126936,-33.96,17.73,16.12,0
hubertL,asv,0.5,2.0833,223222223222222222222222,EER,0.113998,0.13939554612937433,0.07948038176033934,0.07836691410392363,3,0.917,0.134403,0.13302,-43.43,15.18,14.3,0
hubertL,asv,1.0,2.0417,222222223222222222222222,EER,0.118823,0.13939554612937433,0.07948038176033934,0.07836691410392363,3,0.958,0.136899,0.13617,-49.5,13.2,12.74,0
hubertL,asv,5.0,2.0,222222222222222222222222,EER,0.139396,0.13939554612937433,0.07948038176033934,0.07836691410392363,2,0.0,0.139396,0.139396,0.0,0.0,0.0,1
w2v2,asv,0.001,3.8333,444444444433,EER,0.069088,0.1866383881230117,0.07460233297985153,0.06903499469777308,4,0.167,0.069963,0.069933,-0.08,1.25,1.21,0
w2v2,asv,0.0027,3.8333,444444444433,EER,0.069088,0.1866383881230117,0.07460233297985153,0.06903499469777308,4,0.167,0.069963,0.069933,-0.08,1.25,1.21,0
w2v2,asv,0.01,3.25,444433333332,EER,0.070573,0.1866383881230117,0.07460233297985153,0.06903499469777308,4,0.75,0.07321,0.07317,-2.23,3.6,3.55,0
w2v2,asv,0.02,3.25,444433333332,EER,0.070573,0.1866383881230117,0.07460233297985153,0.06903499469777308,4,0.75,0.07321,0.07317,-2.23,3.6,3.55,0
w2v2,asv,0.05,2.8333,333333333322,EER,0.074337,0.1866383881230117,0.07460233297985153,0.06903499469777308,3,0.167,0.093275,0.086921,0.36,20.3,14.48,0
w2v2,asv,0.1,2.5833,333333222322,EER,0.083404,0.1866383881230117,0.07460233297985153,0.06903499469777308,3,0.417,0.121284,0.109317,-11.8,31.23,23.7,0
w2v2,asv,0.2,2.5,333332223222,EER,0.086797,0.1866383881230117,0.07460233297985153,0.06903499469777308,3,0.5,0.13062,0.117999,-16.35,33.55,26.44,0
w2v2,asv,0.3,2.25,233322222222,EER,0.104825,0.1866383881230117,0.07460233297985153,0.06903499469777308,3,0.75,0.158629,0.148402,-40.51,33.92,29.36,0
w2v2,asv,0.5,2.1667,233222222222,EER,0.118823,0.1866383881230117,0.07460233297985153,0.06903499469777308,3,0.833,0.167966,0.160187,-59.28,29.26,25.82,0
w2v2,asv,1.0,2.0,222222222222,EER,0.186638,0.1866383881230117,0.07460233297985153,0.06903499469777308,2,0.0,0.186638,0.186638,0.0,0.0,0.0,1
w2v2,asv,5.0,2.0,222222222222,EER,0.186638,0.1866383881230117,0.07460233297985153,0.06903499469777308,2,0.0,0.186638,0.186638,0.0,0.0,0.0,1
wavlm,asv,0.001,3.75,444444444333,EER,0.072534,0.195864262990456,0.07592788971367972,0.07285259809119829,4,0.25,0.073621,0.07361,0.44,1.48,1.46,0
wavlm,asv,0.0019,3.75,444444444333,EER,0.072534,0.195864262990456,0.07592788971367972,0.07285259809119829,4,0.25,0.073621,0.07361,0.44,1.48,1.46,0
wavlm,asv,0.0052,3.5833,444444433333,EER,0.072004,0.195864262990456,0.07592788971367972,0.07285259809119829,4,0.417,0.074134,0.074119,1.16,2.87,2.85,0
wavlm,asv,0.01,3.1667,434343333332,EER,0.07492,0.195864262990456,0.07592788971367972,0.07285259809119829,4,0.833,0.075415,0.075406,-2.84,0.66,0.64,0
wavlm,asv,0.02,2.9167,433333332332,EER,0.076193,0.195864262990456,0.07592788971367972,0.07285259809119829,3,0.083,0.085923,0.082167,-0.35,11.32,7.27,0
wavlm,asv,0.05,2.5833,333332332222,EER,0.083351,0.195864262990456,0.07592788971367972,0.07285259809119829,3,0.417,0.125901,0.112689,-9.78,33.8,26.03,0
wavlm,asv,0.1,2.5833,333332332222,EER,0.083351,0.195864262990456,0.07592788971367972,0.07285259809119829,3,0.417,0.125901,0.112689,-9.78,33.8,26.03,0
wavlm,asv,0.2,2.3333,323233222222,EER,0.101432,0.195864262990456,0.07592788971367972,0.07285259809119829,3,0.667,0.155885,0.142814,-33.59,34.93,28.98,0
wavlm,asv,0.3,2.25,323232222222,EER,0.110604,0.195864262990456,0.07592788971367972,0.07285259809119829,3,0.75,0.16588,0.154549,-45.67,33.32,28.43,0
wavlm,asv,0.5,2.1667,323222222222,EER,0.134783,0.195864262990456,0.07592788971367972,0.07285259809119829,3,0.833,0.175875,0.167249,-77.51,23.36,19.41,0
wavlm,asv,1.0,2.0833,222322222222,EER,0.150848,0.195864262990456,0.07592788971367972,0.07285259809119829,3,0.917,0.18587,0.180992,-98.67,18.84,16.65,0
wavlm,asv,5.0,2.0,222222222222,EER,0.195864,0.195864262990456,0.07592788971367972,0.07285259809119829,2,0.0,0.195864,0.195864,0.0,0.0,0.0,1
wavlmL,asv,0.001,3.7917,444444444444444334434442,EER,0.053712,0.08213149522799577,0.05625662778366913,0.05381760339342523,4,0.208,0.054326,0.054317,0.2,1.13,1.11,0
wavlmL,asv,0.002,3.5833,444444444444433334333342,EER,0.053712,0.08213149522799577,0.05625662778366913,0.05381760339342523,4,0.417,0.054834,0.054821,0.2,2.05,2.02,0
wavlmL,asv,0.0044,3.4167,344444444443333333333342,EER,0.054401,0.08213149522799577,0.05625662778366913,0.05381760339342523,4,0.583,0.05524,0.055227,-1.08,1.52,1.5,0
wavlmL,asv,0.01,3.0833,334344344333333322333332,EER,0.055408,0.08213149522799577,0.05625662778366913,0.05381760339342523,4,0.917,0.056053,0.056049,-2.96,1.15,1.14,0
wavlmL,asv,0.02,2.7917,333334333333332222332332,EER,0.056999,0.08213149522799577,0.05625662778366913,0.05381760339342523,3,0.208,0.061647,0.060871,-1.32,7.54,6.36,0
wavlmL,asv,0.05,2.5417,333333333333222222322222,EER,0.057476,0.08213149522799577,0.05625662778366913,0.05381760339342523,3,0.458,0.068116,0.066911,-2.17,15.62,14.1,0
wavlmL,asv,0.1,2.375,233333233323222222222222,EER,0.061718,0.08213149522799577,0.05625662778366913,0.05381760339342523,3,0.625,0.072428,0.071266,-9.71,14.79,13.4,0
wavlmL,asv,0.2,2.1667,232233223222222222222222,EER,0.068346,0.08213149522799577,0.05625662778366913,0.05381760339342523,3,0.833,0.077819,0.077112,-21.49,12.17,11.37,0
wavlmL,asv,0.3,2.0417,222222223222222222222222,EER,0.076882,0.08213149522799577,0.05625662778366913,0.05381760339342523,3,0.958,0.081053,0.080847,-36.66,5.15,4.9,0
wavlmL,asv,0.5,2.0417,222222223222222222222222,EER,0.076882,0.08213149522799577,0.05625662778366913,0.05381760339342523,3,0.958,0.081053,0.080847,-36.66,5.15,4.9,0
wavlmL,asv,1.0,2.0,222222222222222222222222,EER,0.082131,0.08213149522799577,0.05625662778366913,0.05381760339342523,2,0.0,0.082131,0.082131,0.0,0.0,0.0,1
wavlmL,asv,5.0,2.0,222222222222222222222222,EER,0.082131,0.08213149522799577,0.05625662778366913,0.05381760339342523,2,0.0,0.082131,0.082131,0.0,0.0,0.0,1
hubert,ic,0.001,4.0,444444444444,IC_ERR,0.035592,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.0,0.035592,0.035592,0.0,0.0,0.0,1
hubert,ic,0.01,4.0,444444444444,IC_ERR,0.035592,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.0,0.035592,0.035592,0.0,0.0,0.0,1
hubert,ic,0.02,3.9167,434444444444,IC_ERR,0.034537,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.083,0.035921,0.035906,2.96,3.85,3.81,0
hubert,ic,0.05,3.9167,434444444444,IC_ERR,0.034537,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.083,0.035921,0.035906,2.96,3.85,3.81,0
hubert,ic,0.1,3.5,334343444433,IC_ERR,0.032955,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.5,0.037569,0.037517,7.41,12.28,12.16,0
hubert,ic,0.2,3.3333,333333444433,IC_ERR,0.033219,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.667,0.038228,0.038182,6.67,13.1,13.0,0
hubert,ic,0.3,3.3333,333333444433,IC_ERR,0.033219,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.667,0.038228,0.038182,6.67,13.1,13.0,0
hubert,ic,0.5,3.1667,233333444333,IC_ERR,0.036383,0.9599261798049038,0.039546533087266016,0.03559187977853941,4,0.833,0.038887,0.038858,-2.22,6.44,6.37,0
hubert,ic,1.0,3.0,232333434333,IC_ERR,0.039019,0.9599261798049038,0.039546533087266016,0.03559187977853941,3,0.0,0.039547,0.039547,1.33,1.33,1.33,0
hubert,ic,5.0,2.5833,232332333322,IC_ERR,0.097284,0.9599261798049038,0.039546533087266016,0.03559187977853941,3,0.417,0.423038,0.149364,-146.0,77.0,34.87,0
hubertL,ic,0.001,3.8333,434444444444444444444432,IC_ERR,0.038756,0.25599789085156865,0.04323754284207751,0.039810176641181125,4,0.167,0.040381,0.040362,2.65,4.03,3.98,0
hubertL,ic,0.01,3.8333,444444344444444444344442,IC_ERR,0.038492,0.25599789085156865,0.04323754284207751,0.039810176641181125,4,0.167,0.040381,0.040362,3.31,4.68,4.63,0
hubertL,ic,0.02,3.75,444444344343444444344442,IC_ERR,0.040337,0.25599789085156865,0.04323754284207751,0.039810176641181125,4,0.25,0.040667,0.040641,-1.32,0.81,0.75,0
hubertL,ic,0.05,3.625,343444333443444444344442,IC_ERR,0.041656,0.25599789085156865,0.04323754284207751,0.039810176641181125,4,0.375,0.041095,0.041062,-4.64,-1.36,-1.44,0
hubertL,ic,0.1,3.5,443333333343444444344442,IC_ERR,0.03981,0.25599789085156865,0.04323754284207751,0.039810176641181125,4,0.5,0.041524,0.041488,0.0,4.13,4.05,0
hubertL,ic,0.2,3.2917,333333333333344443344442,IC_ERR,0.041128,0.25599789085156865,0.04323754284207751,0.039810176641181125,4,0.708,0.042238,0.042208,-3.31,2.63,2.56,0
hubertL,ic,0.3,3.2083,333323333433434433343442,IC_ERR,0.042974,0.25599789085156865,0.04323754284207751,0.039810176641181125,4,0.792,0.042524,0.0425,-7.95,-1.06,-1.12,0
hubertL,ic,0.5,2.9583,323233332323344433233442,IC_ERR,0.046138,0.25599789085156865,0.04323754284207751,0.039810176641181125,3,0.042,0.052103,0.046563,-6.71,11.45,0.91,0
hubertL,ic,1.0,2.7083,323222224323333333333332,IC_ERR,0.052729,0.25599789085156865,0.04323754284207751,0.039810176641181125,3,0.292,0.105293,0.072634,-21.95,49.92,27.4,0
hubertL,ic,5.0,2.2917,222222222322233333232222,IC_ERR,0.083048,0.25599789085156865,0.04323754284207751,0.039810176641181125,3,0.708,0.193943,0.152391,-92.07,57.18,45.5,0
w2v2,ic,0.001,3.8333,444444444442,IC_ERR,0.078302,0.8486686000527287,0.09860268916424994,0.07803849195887161,4,0.167,0.081466,0.081141,-0.34,3.88,3.5,0
w2v2,ic,0.01,3.75,444434444442,IC_ERR,0.086475,0.8486686000527287,0.09860268916424994,0.07803849195887161,4,0.25,0.08318,0.082738,-10.81,-3.96,-4.52,0
w2v2,ic,0.02,3.75,444444444342,IC_ERR,0.077511,0.8486686000527287,0.09860268916424994,0.07803849195887161,4,0.25,0.08318,0.082738,0.68,6.81,6.32,0
w2v2,ic,0.05,3.6667,444444443342,IC_ERR,0.078829,0.8486686000527287,0.09860268916424994,0.07803849195887161,4,0.333,0.084893,0.084366,-1.01,7.14,6.56,0
w2v2,ic,0.1,3.5,444444443322,IC_ERR,0.079884,0.8486686000527287,0.09860268916424994,0.07803849195887161,4,0.5,0.088321,0.08772,-2.36,9.55,8.93,0
w2v2,ic,0.2,3.25,344444433222,IC_ERR,0.084366,0.8486686000527287,0.09860268916424994,0.07803849195887161,4,0.75,0.093462,0.093002,-8.11,9.73,9.29,0
w2v2,ic,0.3,3.0,334434432222,IC_ERR,0.092539,0.8486686000527287,0.09860268916424994,0.07803849195887161,3,0.0,0.098603,0.098603,6.15,6.15,6.15,0
w2v2,ic,0.5,2.9167,333434432222,IC_ERR,0.097812,0.8486686000527287,0.09860268916424994,0.07803849195887161,3,0.083,0.161108,0.117976,0.8,39.29,17.09,0
w2v2,ic,1.0,2.8333,333334432222,IC_ERR,0.100712,0.8486686000527287,0.09860268916424994,0.07803849195887161,3,0.167,0.223614,0.141155,-2.14,54.96,28.65,0
w2v2,ic,5.0,2.5,323333322222,IC_ERR,0.11864,0.8486686000527287,0.09860268916424994,0.07803849195887161,3,0.5,0.473636,0.289277,-20.32,74.95,58.99,0
wavlm,ic,0.001,4.0,444444444444,IC_ERR,0.045083,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.0,0.045083,0.045083,0.0,0.0,0.0,1
wavlm,ic,0.01,4.0,444444444444,IC_ERR,0.045083,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.0,0.045083,0.045083,0.0,0.0,0.0,1
wavlm,ic,0.02,4.0,444444444444,IC_ERR,0.045083,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.0,0.045083,0.045083,0.0,0.0,0.0,1
wavlm,ic,0.05,3.8333,444343444444,IC_ERR,0.04271,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.167,0.044995,0.044995,5.26,5.08,5.08,0
wavlm,ic,0.1,3.75,343443444444,IC_ERR,0.044556,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.25,0.044951,0.044951,1.17,0.88,0.88,0
wavlm,ic,0.14,3.5,333333444444,IC_ERR,0.046138,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.5,0.044819,0.044819,-2.34,-2.94,-2.94,0
wavlm,ic,0.2,3.4167,333333434444,IC_ERR,0.044819,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.583,0.044775,0.044775,0.58,-0.1,-0.1,0
wavlm,ic,0.3,3.3333,333333434443,IC_ERR,0.043501,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.667,0.044732,0.044731,3.51,2.75,2.75,0
wavlm,ic,0.5,3.1667,333333333443,IC_ERR,0.045874,0.9319799630899025,0.04455576061165305,0.04508304771948326,4,0.833,0.044644,0.044643,-1.75,-2.76,-2.76,0
wavlm,ic,1.0,2.9167,233333333333,IC_ERR,0.049565,0.9319799630899025,0.04455576061165305,0.04508304771948326,3,0.083,0.118508,0.057404,-11.24,58.18,13.66,0
wavlm,ic,5.0,2.5833,232332323332,IC_ERR,0.098075,0.9319799630899025,0.04455576061165305,0.04508304771948326,3,0.417,0.414316,0.158166,-120.12,76.33,37.99,0
wavlmL,ic,0.001,3.7917,444344344434444444444442,IC_ERR,0.012919,0.15792248879514895,0.013182177695755339,0.015291326127076193,4,0.208,0.014852,0.014826,15.52,13.02,12.86,0
